movie_id,title,intro,year,region,inferred_type,language,main_genre,all_genres,festival_name,festival_class,length
1307542,"火柴人 / Matchstick Men
                             / 种计(港) / 火柴男人
                        
[可播放]",2003-09-02(威尼斯电影节) / 2003-09-12(美国) / 尼古拉斯·凯奇 / 山姆·洛克威尔 / 艾莉森·洛曼 / 布鲁斯·奥尔特曼 / 布鲁斯·麦克吉尔 / 珍妮·奥哈拉 / 史蒂夫·艾斯汀 / 贝丝·格兰特 / 谢拉·柯雷 / 弗兰·克朗茨 / 蒂姆·科勒赫 / 奈杰尔·吉布斯 / Bill Saito / 蒂姆·马库兰 / 斯托尼·威斯特摩兰 / Lynn Ann Leveridge / 詹妮娜·法西奥 / Kim Cassidy / 丹尼斯·安德森 / Marco Kyris / Jim Zulevic / 丹尼尔·比利亚雷亚尔 / 马科·阿桑特 / 拉里·维格斯 / 梅洛拉·沃尔特斯 / 美国 / 英国 / 雷德利·斯科特 / 116 分钟 / 120 分钟(多伦多电影节) / 火柴人 / 剧情 / 喜剧 / 犯罪 / Eric Garcia / Nicholas Griffin / 泰德·格里芬 Ted Griffin / 英语,2003,USA,Movie,English,Comedy,"['Drama', 'Comedy', 'Crime']",威尼斯电影节,A-list,116.0
1307561,"青少年哪吒
                             / Rebels of the Neon God",1992-12(金马影展) / 李康生 / 王渝文 / 陈昭荣 / 陆弈静 / 苗天 / 任长彬 / 中国台湾 / 蔡明亮 / 106分钟 / 剧情 / 蔡明亮 Ming-liang Tsai / 汉语普通话 / 台语,1992,Taiwan,Movie,台语,Drama,['Drama'],金马影展,Niche,106.0
1307577,"唐山大兄
                             / Fists of Glory / The Big Boss
                        
[可播放]",1971-10-31(中国香港) / 李小龙 / 苗可秀 / 林正英 / Marilyn Bautista / 陈著 / 田俊 / 甘山 / 陈龙 / 衣依 / 陈会毅 / 韩英杰 / 李昆 / 刘永 / 杜家楨 / 中国香港 / 罗维 / 吴家骧 / 100分钟 / 唐山大兄 / 动作 / 李小龙 / 罗维 / 汉语普通话 / 粤语,1971,Hong Kong,Movie,Cantonese,Action,['Action'],,,100.0
1307690,"顽主
                             / The Troubleshooters
                        
[可播放]",1988(中国大陆) / 1989-09-15(多伦多电影节) / 张国立 / 葛优 / 梁天 / 潘虹 / 马晓晴 / 孙凤英 / 李耕 / 董钰刚 / 颜彼得 / 侯耀华 / 莫岐 / 常蓝天 / 李丽娜 / 李滨 / 王哲元 / 米丽新 / 黄斐 / 中国大陆 / 米家山 / 100分钟 / 剧情 / 喜剧 / 米家山 Jiashan Mi / 王朔 / 汉语普通话,,Mainland China,Movie,Mandarin,Comedy,"['Drama', 'Comedy']",多伦多电影节,A-list,100.0
1307694,"无间道3：终极无间 / 無間道III 終極無間
                             / Infernal Affairs 3: End Inferno / 无间道3：终极无间
                        
[可播放]",2003-12-12(中国大陆) / 2003-12-12(中国香港) / 2003-12-12(中国台湾) / 梁朝伟 / 刘德华 / 黎明 / 陈道明 / 陈慧琳 / 黄秋生 / 曾志伟 / 郑秀文 / 刘嘉玲 / 陈冠希 / 余文乐 / 李子雄 / 林家栋 / 吴廷烨 / 黄志忠 / 尹志强 / 尹扬明 / 李冈龙 / 高皓正 / 吴慧冰 / 林志泰 / 黎伟明 / 余世腾 / 梁皓楷 / 黎志伟 / 刘玉基 / 冯康宁 / 陈国荣 / 利沙华 / 区轩玮 / 李天翔 / 黄燕强 / 姚文基 / 袁伟豪 / 何家驹 / 李雨阳 / 叶运强 / 中国大陆 / 中国香港 / 刘伟强 / 麦兆辉 / 107分钟(公映版) / 118分钟 / 无间道3：终极无间 / 剧情 / 犯罪 / 惊悚 / 麦兆辉 Alan Mak / 庄文强 Felix Chong / 汉语普通话 / 粤语,2003,Mainland China,Movie,Cantonese,2Thriller,"['Drama', 'Crime', '2Thriller']",,,107.0
1307697,"芝加哥 / Chicago
                             / 漫舞芝加哥 / 芝加哥
                        
[可播放]",2002-12-27(美国) / 泰雅·迪格斯 / 凯瑟琳·泽塔-琼斯 / 蕾妮·齐薇格 / 多米尼克·韦斯特 / 杰恩·伊斯特伍德 / 约翰·C·赖利 / 科鲁姆·费奥瑞 / 奇塔·里维拉 / 奎恩·拉提法 / 苏珊·米斯纳尔 / Denise Faye / 迪德尔·古德温 / 叶卡捷琳娜切特希尔卡诺娃 / 玛雅 / 乔伊皮奇 / 塞巴斯蒂安·拉·考斯 / 理查·基尔 / 克里斯汀·芭伦斯基 / 布兰登·沃尔 / 杰里·菲奥里尼 / 刘玉玲 / 约瑟夫·斯科伦 / 莫妮卡·甘德顿 / April Morgan / 马蒂·莫罗 / 肖恩·麦卡恩 / 杰夫·克拉克 / Patrick Salvagna / 凯瑟琳·泽纳 / 杰夫·普斯蒂尔 / Michelle Johnston / Mary Ann Lamb / Cynthia Onrubia / Karine Plantadit-Bageot / 娜塔利威尔斯 / 布列塔尼·格雷 / 凯伦·霍尔尼斯 / 保罗·贝克 / Scott Fowler / Bill Hartung / Darren Lee / Blake McGrath / 罗伯特·蒙塔诺 / 肖恩·帕默尔 / 克里夫·桑德斯 / 美国 / 德国 / 罗伯·马歇尔 / 113 分钟 / 芝加哥 / 喜剧 / 歌舞 / 犯罪 / 比尔·康顿 Bill Condon / 鲍勃·福斯 Bob Fosse / Fred Ebb / Maurine Dallas Watkins / 英语 / 匈牙利语,2002,USA,Movie,匈牙利语,1Musical,"['Comedy', '1Musical', 'Crime']",,,113.0
1307748,"神秘河 / Mystic River
                             / 悬河杀机(港) / 神秘河流(台)
                        
[可播放]",2003-05-23(戛纳电影节) / 2003-10-15(美国) / 西恩·潘 / 蒂姆·罗宾斯 / 凯文·贝肯 / 劳伦斯·菲什伯恩 / 马西娅·盖伊·哈登 / 劳拉·琳妮 / 埃米·罗森 / 埃里·瓦拉赫 / 凯文·查普曼 / 康勒·帕奥罗 / 艾莉·葛瑞那 / 约翰·道曼 / 汤姆·盖里 / 斯宾塞·崔特·克拉克 / 凯登·博伊德 / 乔纳森·托戈 / 珍妮·奥哈拉 / 肖恩·菲茨吉本 / 威尔·莱曼 / 凯文·康韦 / Celine du Tertre / 苏珊·威利斯 / 罗伯特·沃尔伯格 / 贝茨·怀尔德 / 肯·奇斯曼 / Douglass Bowen Flynn / Jerry Trupiano / 斯蒂芬·奥尼尔·马丁 / 埃里克·布鲁诺·伯格曼 / James DeVoy / Marc Vos / Richard DeAgazio / Loy Lee / 赖安·帕特里克 / Tori Davis / Patrick Shea / Brian Van Kay / Kris Williams / Jason Kelly / Jillian Wheeler / Brett Murphy / 保罗·布朗克 / 卡梅隆·博文 / Greg Stechman / 美国 / 澳大利亚 / 克林特·伊斯特伍德 / 138分钟 / 神秘河 / 犯罪 / 剧情 / 悬疑 / 惊悚 / 布莱恩·海尔格兰德 Brian Helgeland / 丹尼斯·勒翰 Dennis Lehane / 英语,2003,USA,Movie,English,1Suspense,"['Crime', 'Drama', 'Mystery', '2Thriller']",戛纳电影节,A-list,138.0
1307766,"那山那人那狗
                             / 那山、那人、那狗 / 那山，那人，那狗
                        
[可播放]",1999(中国大陆) / 2001-04-07(日本) / 滕汝骏 / 刘烨 / 赵秀丽 / 陈好 / 龚业珩 / 党浩予 / 中国大陆 / 霍建起 / 93分钟 / 剧情 / 家庭 / 苏小卫 Xiaowei Su / 汉语普通话,,Mainland China,Movie,Mandarin,Family,"['Drama', 'Family']",,,93.0
1307775,"蜀山：新蜀山剑侠 / 蜀山：新蜀山劍俠
                             / 新蜀山剑侠 / Zu: The Warriors from the Magic Mountain
                        
[可播放]",1983-02-05(中国香港) / 郑少秋 / 元彪 / 孟海 / 李赛凤 / 林青霞 / 洪金宝 / 翁倩玉 / 刘松仁 / 徐少强 / 西瓜刨 / 彭润祥 / 刘秋生 / 钟发 / 夏光莉 / 冯克安 / 元奎 / 元武 / 中国香港 / 徐克 / 112分钟 / 93分钟(国际版) / 蜀山：新蜀山剑侠 / 剧情 / 动作 / 奇幻 / 武侠 / 古装 / 司徒卓汉 Chuek-Hon Szeto / 水中月 / 粤语,1983,Hong Kong,Movie,Cantonese,Fantasy,"['Drama', 'Action', 'Fantasy', 'Martial Arts', 'Costume']",,,112.0
1307790,"没有过去的男人 / Mies vailla menneisyyttä
                             / 扑头前失魂后 / The Man Without a Past
                        
[可播放]",2002-03-01(芬兰) / 马库·佩尔托拉 / 卡蒂·奥廷宁 / 尤哈尼·涅梅莱 / 凯雅·帕卡里南 / 萨卡里·库斯曼嫩 / Annikki Tähti / Anneli Sauli / 叶琳娜·萨罗 / 欧提·马纳帕 / 埃斯科·尼卡里 / 佩尔蒂·斯维霍姆 / Matti Wuori / 艾诺·塞波 / 詹恩·海蒂恩 / 安蒂·赖尼 / Vesa Mäkelä / 艾伦·凯伦 / Eeva-Liisa Haimelin / 彼得·冯·巴赫 / Liisa Kuoppamäki / 苏勒维·佩尔托拉 / 玛库·帕提拉 / 西卢·塞佩莱 / 安德烈·切尔内绍夫 / Timo Linnasalo / Pentti Auer / Olavi Tuomi / 芬兰 / 德国 / 法国 / 阿基·考里斯马基 / 97分钟 / 没有过去的男人 / 剧情 / 喜剧 / 爱情 / 阿基·考里斯马基 Aki Kaurismäki / 芬兰语,2002,Germany,Movie,芬兰语,Comedy,"['Drama', 'Comedy', 'Romance']",,,97.0
1307793,"燕尾蝶 / スワロウテイル
                             / Swallowtail Butterfly / Suwarôteiru",1996-09-14(日本) / 恰拉 / 伊藤步 / 三上博史 / 江口洋介 / 渡部笃郎 / 许志安 / 山口智子 / 大塚宁宁 / 小桥贤儿 / 顾晓东 / 洞口依子 / 田口智朗 / 铃木庆一 / 盐见三省 / 渡边哲 / 酒井敏也 / 五十岚信次郎 / 桃井薰 / 浅野忠信 / 阴山泰 / 日本 / 岩井俊二 / 148分钟 / 燕尾蝶 / 犯罪 / 剧情 / 岩井俊二 Shunji Iwai / 日语 / 粤语 / 英语 / 汉语普通话,1996,Japan,Movie,Mandarin,Crime,"['Crime', 'Drama']",,,148.0
1307811,"魔女宅急便 / 魔女の宅急便
                             / 魔女琪琪(台) / 小魔女限时专送",1989-07-29(日本) / 高山南 / 佐久间玲 / 户田惠子 / 山口胜平 / 信泽三惠子 / 加藤治子 / 关弘子 / 三浦浩一 / 山寺宏一 / 井上喜久子 / 渊崎由里子 / 土井美加 / 土师孝也 / 浅井淑子 / 齐藤昌 / 西村知道 / 小林优子 / 池水通洋 / 辻亲八 / 大塚明夫 / 坂本千夏 / 田口昂 / 键本景子 / 津贺有子 / 龟井芳子 / 丸山裕子 / 克斯汀·邓斯特 / 黛比·雷诺斯 / 帕梅拉·阿德龙 / 詹妮安·加罗法洛 / 马修·劳伦斯 / 特蕾丝·麦克尼尔 / 杰夫·贝内特 / 伊迪·麦克勒格 / 科里·伯顿 / 菲尔·哈特曼 / 凯斯·索西 / 斯科特·门维尔 / 黛比·德里贝里 / 埃迪·弗里森 / 陈美贞 / 马特·K·米勒 / Hiroko Maruyama / 约翰·德米塔 / 费·德维特 / June Angela / 刘易斯·阿奎特 / 日本 / 宫崎骏 / 103分钟 / 魔女宅急便 / 动画 / 奇幻 / 冒险 / 宫崎骏 Hayao Miyazaki / 角野荣子 Eiko Kadono / 日语,1989,Japan,Animation,Japanese,2Animation,"['2Animation', 'Fantasy', '1Adventure']",,,103.0
1307812,"双旗镇刀客
                             / The Swordsman in Double Flag Town
                        
[可播放]",1991-05-17(中国大陆) / 高一玮 / 赵玛娜 / 常江 / 孙海英 / 王刚 / 中国大陆 / 何平 / 91分钟 / 动作 / 冒险 / 武侠 / 何平 Ping He / 杨争光 Zhengguang Yang / 汉语普通话,1991,Mainland China,Movie,Mandarin,1Adventure,"['Action', '1Adventure', 'Martial Arts']",,,91.0
1307856,"背靠背，脸对脸
                             / 背对背，脸对脸 / Back to Back, Face to Face
                        
[可播放]",1994-09-10(多伦多电影节) / 牛振华 / 雷恪生 / 李强 / 句号 / 王劲松 / 戈治均 / 佘南南 / 张嘉益 / 刘国祥 / 徐学政 / 林海海 / 温谦 / 马载军 / 吴玮玲 / 张艺 / 韩炳杰 / 杨亚洲 / 王洪光 / 中国大陆 / 中国香港 / 黄建新 / 杨亚洲 / 148分钟 / 205分钟(电视剧加长版) / 剧情 / 黄欣 Xin Huang / 孙毅安 Yi-an Sun / 刘醒龙 Xinglong Liu / 汉语普通话,1994,Mainland China,Movie,Mandarin,Drama,['Drama'],多伦多电影节,A-list,148.0
1307897,"回忆三部曲 / Memories
                             / 追忆三部曲 / 记忆",1995-12-23(日本) / 矶部勉 / 山寺宏一 / 高岛雅罗 / 饭塚昭三 / 千叶繁 / 泽海阳子 / 石村知子 / 平野正人 / 坂口哲夫 / 大场真人 / 堀秀行 / 羽佐间道夫 / 大塚周夫 / 阪脩 / 绪方贤一 / 大塚明夫 / 京田尚子 / 石森达幸 / 藤井佳代子 / 神代知衣 / 曾我部和行 / 岛田敏 / 田中亮一 / 岸野幸正 / 佐藤佑晖 / 大泷进矢 / 卷岛直树 / 岩永哲哉 / 中村尚子 / 小林通孝 / 林勇 / 山田俊司 / 山本圭子 / 仲木隆司 / 中村秀利 / 福田信昭 / 江川央生 / 佐藤正治 / 佐藤蓝 / 长嶝高士 / 石川洋昭 / 喜多川拓郎 / 田中和实 / 园部启一 / 铃木胜美 / 盐屋浩三 / 河合义雄 / 峰敦子 / 巴菁子 / 森次晃嗣 / 日本 / 森本晃司 / 冈村天斋 / 大友克洋 / 113 分钟 / 回忆三部曲 / 动画 / 奇幻 / 科幻 / 惊悚 / 今敏 Satoshi Kon / 大友克洋 Katsuhiro Ôtomo / 日语 / 英语,1995,Japan,Animation,English,2Animation,"['2Animation', 'Fantasy', 'Sci-Fi', '2Thriller']",,,113.0
1307906,"孤男寡女
                             / Needing You ...
                        
[可播放]",2000-06-23(中国香港) / 刘德华 / 郑秀文 / 梁艺龄 / 黄浩然 / 许绍雄 / 海俊杰 / 郭少芸 / 林雪 / 黄卓玲 / 于洋 / 森森 / 林宝麟 / 傅月美 / 黎志伟 / 谭天宝 / 王肇强 / 中国香港 / 杜琪峰 / 韦家辉 / 104分钟 / 孤男寡女 / 爱情 / 喜剧 / 韦家辉 / 游乃海 / 邓洁明 Theresa Tang / 汉语普通话 / 粤语,2000,Hong Kong,Movie,Cantonese,Comedy,"['Romance', 'Comedy']",,,104.0
1307914,"无间道 / 無間道
                             / Infernal Affairs / Mou gaan dou
                        
[可播放]",2002-12-12(中国香港) / 2003-09-05(中国大陆) / 刘德华 / 梁朝伟 / 黄秋生 / 曾志伟 / 陈慧琳 / 郑秀文 / 陈冠希 / 余文乐 / 萧亚轩 / 林家栋 / 吴廷烨 / 林迪安 / 尹志强 / 许金峰 / 何华超 / 利沙华 / 区轩玮 / 李天翔 / 黄燕强 / 姚文基 / 余世腾 / 苏伟南 / 黎志伟 / 梁皓楷 / 张旭燊 / 袁伟豪 / 叶清 / 洪智杰 / 张艺 / 杨容莲 / 中国香港 / 刘伟强 / 麦兆辉 / 101分钟 / 97分钟(导演剪辑版) / 无间道 / 剧情 / 犯罪 / 惊悚 / 麦兆辉 / 庄文强 / 粤语,2002,Hong Kong,Movie,Cantonese,2Thriller,"['Drama', 'Crime', '2Thriller']",,,101.0
1307921,"远方 / Uzak
                             / 遥远 / 乌扎克",2002-12-20(土耳其) / 穆扎菲·奥德默 / 伊敏·托普拉克 / 歇沃·简恩瑟 / 娜赞·克萨尔 / 弗里敦考克 / 法特玛·锡兰 / 埃布鲁·锡兰 / 诺海尔琛瑟勒 / 纳兹莉艾顿 / 埃根派瑟夫 / 厄康·吉赛尔 / 阿斯力奥尔亨 / 艾哈迈德比尤盖恩 / 艾瑞福阿西 / 萨摩迪阿斯 / 艾哈迈德奥哉奥莱特 / 埃尔汗奥索维 / 哈坎库腾 / 艾恩恩戈尔索 / 土耳其 / www.nbcfilm.com/uzak/uzak.php?mid=1 / 努里·比格·锡兰 / 110分钟 / 远方 / 剧情 / 努里·比格·锡兰 Nuri Bilge Ceylan / Cemil Kavukçu / 土耳其语,2002,,Movie,土耳其语,Drama,['Drama'],,,110.0
1307939,"千面珍宝金 / Jane B. par Agnès V.
                             / 写珍集 / Jane B. for Agnes V.",1988-03-02(法国) / 简·伯金 / 让-皮埃尔·利奥德 / 菲利普·莱奥塔尔 / 法里德·肖佩尔 / 阿兰·苏雄 / 赛日·甘斯布 / 劳拉·贝蒂 / 夏洛特·甘斯布 / 马修·德米 / 阿涅斯·瓦尔达 / 法国 / 阿涅斯·瓦尔达 / 97分钟 / 千面珍宝金 / 奇幻 / 阿涅斯·瓦尔达 Agnès Varda / 法语,1988,France,Movie,French,Fantasy,['Fantasy'],,,97.0
1307956,"死神来了2 / Final Destination 2
                             / 绝命终结站2(台) / 死神又来了(港)",2003-01-31(美国) / 艾丽·拉特 / A·J·库克 / 迈克尔·兰德斯 / 大卫·佩特考 / 詹姆斯·柯克 / 琳达·博伊德 / 基冈·康纳·特雷西 / 乔纳森·切里 / 特伦斯·卡森 / 贾斯蒂娜·马查多 / 托尼·托德 / 莎拉·卡特 / 亚利桑德罗·雷 / 肖恩·西珀斯 / 安德鲁·爱尔莱 / 克里斯蒂娜·杰斯特泽姆布斯卡 / 艾琳·佩德 / 诺尔·费舍 / 贝妮塔·夏 / 阿伦·道格拉斯 / 埃里克·李塞德 / 伊妮德·雷伊·亚当斯 / 薇娜·苏德 / 达西·劳瑞 / John R. Taylor / 奇尔顿·克兰 / Klodyne Rodney / 凯姆·科罗宁 / 罗杰·R.克劳斯 / 美国 / 加拿大 / 大卫·R·艾里斯 / 90 分钟 / 死神来了2 / 惊悚 / 恐怖 / J·麦基·格鲁伯 J. Mackye Gruber / 埃里克·布雷斯 Eric Bress / 杰弗里·雷迪克 Jeffrey Reddick / 英语,2003,USA,Movie,English,1Horror,"['2Thriller', '1Horror']",,,90.0
1307970,"骆驼祥子
                             / Rickshaw Boy
                        
[可播放]",1982(中国大陆) / 张丰毅 / 斯琴高娃 / 殷新 / 颜彼得 / 李唐 / 韩焱 / 高放 / 周婷 / 赵子岳 / 管宗祥 / 阮斐 / 封顺 / 苏曼意 / 王淑华 / 中国大陆 / 凌子风 / 剧情 / 老舍 Lao-She / 凌子风 Zifeng Ling / 汉语普通话,,Mainland China,Movie,Mandarin,Drama,['Drama'],,,
1308010,"谈谈情跳跳舞 / Shall we ダンス?
                             / 谈谈情，跳跳舞 / 大家來跳舞
                        
[可播放]",1996-01-27(日本) / 役所广司 / 草刈民代 / 竹中直人 / 渡边绘里 / 德井优 / 田口浩正 / 草村礼子 / 原日出子 / 宫坂广 / 中村绫乃 / 川村真樹 / 松阪隆子 / 上田耕一 / 西野まり / 森山周一郎 / 香川京子 / 罗伯特·霍夫曼 / 大杉涟 / 石山雄大 / 本田博太郎 / 本木雅弘 / 清水美沙 / 柄本明 / 山崎贵 / 片冈五郎 / 日本 / 周防正行 / 136分钟 / 谈谈情跳跳舞 / 剧情 / 喜剧 / 爱情 / 歌舞 / 周防正行 Masayuki Suo / 日语,1996,Japan,Movie,Japanese,1Musical,"['Drama', 'Comedy', 'Romance', '1Musical']",,,136.0
1308038,"牧马人
                             / The Herdsman
                        
[可播放]",朱时茂 / 丛珊 / 刘琼 / 牛犇 / 雷仲谦 / 奇梦石 / 陈肖依 / 赵子岳 / 方超 / 张妙珍 / 中国大陆 / 谢晋 / 黄蜀芹 / 99分钟 / 剧情 / 爱情 / 李凖 Zhun Li / 汉语普通话,,Mainland China,Movie,Mandarin,Romance,"['Drama', 'Romance']",,,99.0
1308047,"蔷花，红莲 / 장화, 홍련
                             / 鬼魅 / 姊魅情深",2003-06-13(韩国) / 林秀晶 / 文根英 / 廉晶雅 / 金甲洙 / 朴美贤 / 朴恩美 / 郑在顺 / 李丞碧 / 赵仁宇 / 韩国 / 金知云 / 115 分钟 / 蔷花，红莲 / 剧情 / 恐怖 / 悬疑 / 惊悚 / 金知云 Kim Ji-woon / 韩语,2003,South Korea,Movie,Korean,1Horror,"['Drama', '1Horror', 'Mystery', '2Thriller']",,,115.0
1308070,"老井
                             / Old Well
                        
[可播放]",张艺谋 / 梁玉瑾 / 吕丽萍 / 牛星丽 / 解衍 / 郝教勇 / 穆淑兰 / 谭希和 / 李菁菁 / 丁惟敏 / 张慕芹 / 李万年 / 李金榜 / 路辉 / 程森林 / 中国大陆 / 吴天明 / 130分钟 / 剧情 / 爱情 / 郑义 Yi Zheng / 汉语普通话,,Mainland China,Movie,Mandarin,Romance,"['Drama', 'Romance']",,,130.0
1308074,"回归 / Возвращение
                             / 爸不得爱你(港) / 归乡(台)
                        
[可播放]",2003-06-25 / 弗拉迪米尔·加林 / 伊万·杜布朗拉沃夫 / 康斯坦丁·拉夫罗年科 / 娜塔莉娅·弗多维娜 / 加林娜·波波娃 / 俄罗斯 / 安德烈·兹维亚金采夫 / 105分钟 / 99分钟(TVversion) / 回归 / 剧情 / 家庭 / 弗拉基米尔·莫伊谢延科 Vladimir Moiseyenko / 亚历山大·诺沃托斯基-瓦尔索夫 Aleksandr Novototskiy-Vlasov / 俄语,2003,,Movie,Russian,Family,"['Drama', 'Family']",,,105.0
1308076,"蓝宇 / 藍宇
                             / Histoire d'hommes à Pékin / Lan Yu",2001-11-22(中国香港) / 2021-12-10(中国台湾重映) / 胡军 / 刘烨 / 苏瑾 / 李华彤 / 卢芳 / 张永宁 / 李爽 / 李滨 / 赵敏芬 / 张少华 / 杜鹤 / 中国大陆 / 中国香港 / 关锦鹏 / 86分钟(香港) / 97分钟(DVD版) / 蓝宇 / 剧情 / 爱情 / 同性 / 魏绍恩 Jimmy Ngai / 汉语普通话,2001,Hong Kong,Movie,Mandarin,1LGBTQ+,"['Drama', 'Romance', '1LGBTQ+']",,,86.0
1308162,"女人，四十
                             / Summer Snow / Woman, Forty
                        
[可播放]",1995-02(柏林电影节) / 1995-05-04(中国香港) / 萧芳芳 / 乔宏 / 罗家英 / 罗冠兰 / 丁子峻 / 谭倩红 / 鲍方 / 夏萍 / 刘洵 / 冯德伦 / 张铮 / 庄静而 / 文隽 / 谭淑梅 / 黄莎莉 / 许鞍华 / 方育平 / 中国香港 / 许鞍华 / 101分钟 / 剧情 / 家庭 / 陈文强 Man Keung Chan / 汉语普通话 / 粤语,1995,Hong Kong,Movie,Cantonese,Family,"['Drama', 'Family']",柏林电影节,A-list,101.0
1308198,"夺命佳人
                             / Duo ming jia ren
                        
[可播放]",1987-08-27 / 林青霞 / 罗树琪 / 李泳豪 / 梁心 / 郭追 / 伍国健 / 张作舟 / 麦洁文 / 庄静而 / 石坚 / 梁家辉 / 关山 / 李华干 / 中国香港 / 孙仲 / 92 分钟 / 夺命佳人 / 剧情 / 惊悚 / 罗锦辉 Kam-Fai Law / 梁耀明 Yiu-ming Leung / 粤语,1987,Hong Kong,Movie,Cantonese,2Thriller,"['Drama', '2Thriller']",,,92.0
1308206,"绿鱼 / 초록물고기
                             / 黑道初哥(港) / 青鱼(台)",1997-02-07(韩国) / 韩石圭 / 沈惠珍 / 文成根 / 明桂南 / 郑镇荣 / 吴智慧 / 宋康昊 / 李文植 / 郑在泳 / 孙荣顺 / 权泰元 / 闵庆珍 / 李承勋 / 韩国 / 李沧东 / 111分钟 / 绿鱼 / 剧情 / 李沧东 Chang-dong Lee / 吴胜旭 Seung-ook Oh / 韩语,1997,South Korea,Movie,Korean,Drama,['Drama'],,,111.0
1308252,"江湖告急
                             / 舞尽人生 / Jiang hu: The Triad Zone
                        
[可播放]",2000-09-21(中国香港) / 梁家辉 / 吴君如 / 陈奕迅 / 黄秋生 / 张耀扬 / 谷祖琳 / 陈辉虹 / 彭敬慈 / 罗兰 / 曾志伟 / 钟慧冰 / 陆文卫 / 黎志伟 / 李兆基 / 林子善 / 吴岱融 / 吴耀汉 / 许鞍华 / 李珊珊 / 吴嘉龙 / 李力持 / 戚务振 / 中国香港 / 林超贤 / 107分钟 / 江湖告急 / 喜剧 / 犯罪 / 钱小蕙 Amy Chin / 陈庆嘉 Hing-Ka Chan / 粤语 / 汉语普通话,2000,Hong Kong,Movie,Mandarin,Comedy,"['Comedy', 'Crime']",,,107.0
